text	prediction
Boa sorte!  	1
"mds quanta gente postou no face ""que chuva forte, será que é o fim do mundo"" QUE PORRA, VÃO TOMAR NO CU, tomara que vcs morram mesmo u-u"	1
Já pensou se você tivesse que escolher entre sentar ao lado de Jean Wyllis ou Jair Bolsonaro? Eu iria em pé. 	1
Câmara rejeita free shops em cidades de fronteira com outros países  economia	0
 imagino o perigosa que é uma criança... rojão e gas pimenta são elementos fofos comparados com eles...	1
 ~seje menas~ só é permitido nessa rede social e com a 	1
ECONOMIA | 3 - O indicador poderia ter sido até maior, não fosse a nova crise política instalada no País.	0
Economia - A instabilidade da economia mostrada pela gangorra da Selic. [fonte: Folha de SP] 	0
mas cara, isso foi ha 6 dias atrás, foi passado. Hoje ele mudou 	1
 gera ironia então vamos Ironizar! ! 	1
"Economia Enquanto não houver alteração de rating é difícil atrair investidores""  Em """	0
O Robbie Keane é o melhor marcador dos apuramentos pra Europeus, mas nunca jogou um '-' muita  nessa poha	1
Noooooossa! Nem dormi direito essa noite por causa da traição do Adnet. 	1
perfeitamente. Quando tu acha que já chegou no fundo do poço, descobre que ainda tem mais um sub solo. 	1
Na pista pra negocia... ;) kkk' boa noite.   ( Júlio de Castilhos in Júlio de Castilhos, RS) 	1
 olha você aqui, gente! Chocada   	1
... pois é ... o problema são os torcedores comuns e suas famílias que atrapalham as organizadas nos dias de jogos ... 	1
 Esperando também a proibição do voto das mulheres 	1
Montadora desenvolve chassi especial para caminhões blindados  economia	0
Museu bom mesmo, é museu vazio.  	1
"contando che é da stamattina che sto provando ad avere assistenza credo che si possa definire assistenza immediata"" """	1
hummmmm modo ON para  ... na boa, também achei migué.	1
um gajo volta da praia, vai fazer o almoço e houve uma notícia destas assim de chofre?? Ja nem a sanção 0 me alegra :) 	1
"Haz que tu fe sea más grande que tus miedos."" Dar like a isso é de gente que está bem e feliz, ah tá """	1
 friboi é do Lulinha! Kkkkkkk! 	1
 Alguns paulistano curte isso? Irônia	1
Que lindo a globo criticando a pm no dia do soldado  globomente	1
 Até te compensava pena essa 	1
Empresários otimistas com a Feira CasaPronta Tubarão - Contato Internet  CasaPronta economia	0
"tipo assim""...se eu sou favorecido com a roubalheira...eu não vou achar ela ruim neh.... hehehehe...pq eu sou muitosabido  modeon"""	1
Mesmo porque, até bandido tira uma folga no fds, por que a polícia não poderia fazer o mesmo?  revolta (sobre notícia do )	1
Esperando o pronunciamento do home mais sábio do mundo, Tico Santa Cruz.. cof cof 	1
Vou dar RT nesse mito sempre, melhor comentarista 	1
Eu falo 3 idiomas: português,  e indireta.	1
Nossa, essa Dilma é uma chata inventando termos, né?   	1
ironicosmigol Eu esperando minha vez na vida.ironicosmigol  ironico golum senhordosaneis lordofthering…	1
Os preços de venda dos imóveis nos leilões da Caixa em 20 cidades  via  economia imóvel seudinheiro	0
Pra quem falo q o Santos só ganhava em Casa CHUPA ! Aqui é Santos rapaz 	1
Os 30 jovens mais decepcionantes com menos de 30 via   épiada	1
 o Internet só tem volantes e o pessoal preocupado com o MEC 	1
é à escolha do freguês... e tem dias em que pode usar a trilogia desabafo vida  	1
Quantidade de famílias endividadas em SP cai para 52,4%  economia	0
João Doria, o cara que veio do nada e por méritos próprios venceu na vida. 	1
 desculpa mas foi  kkkkkkk	1
divertido es ver como cada girl de 5sos se pelean por defender a sunshine 	1
Que absurdo objetificando a mulher mais uma vez.  	1
Proximidade de leilões retomadiscussões sobre Repetro  economia	0
Epah tenho uma sorte do caralho 	1
Sério? Precisa de placa?  né esperteza.	1
Faltam poucas horas pra vida de tudo mundo mudar da água pro vinho! 	1
"Jardim: Não estou entre os melhores treinadores da L1, mas penso que serei eleito o melhor pedreiro português na França"". OMASM """	1
Eu gosto tanto de ficar no vácuo 	1
"olha o  "" gato  """	1
"Esses Tempos começou a explodir tudo aqui na Vila nova e eu achei que eu ia morrer , não exatamente "" o fim do mundo "" mas o fim da gabi. n"	1
Interessei pela matéria de capa, mas na 2° p tem publicidade de uma marca alemã de carros, como resistir.  	1
Que cara revolucionário! Parabéns!  	1
É lindo quando o bandeirinha tem que marcar um lance e espera a decisão do juiz por pura insegurança. 	1
*Recicla.!!*Viñetas Humor Crítica Ironía 	1
com redução da maioridade penal, o problema da segurança finalmente será resolvido. mal posso esperar para sair nas ruas tranquilo 	1
E o ânimo por aqui oh 	1
Economia: Mais brasileiros sacam poupança para pagar despesas 	0
Tinham que parar de levar esses traidores da Revolução. 	1
Com Coronel Nunes, agora tenho certeza q Deo Curuçá, Filho, Preto Barcarena e Paulo de Tárcio vão para a seleção. 	1
E eu ainda acho que tem que diminuir mais, pra mim se tem 6 anos já pode ir pra cadeia!	1
"Gripe pra mim ... Foda se nem pego ninguem imagina gripe kkk""  kkk eu sendo ironico kkkk"""	1
  me elogiando assim, me apaixonou kkk	1
 me das asco.  PaulistasALaMierda! TodoDixho	1
NÃO!11 NÃO MEXE COM MEU SHADOW OF MORDOR, COM MEU SMEAGLE, COM MEU SAURON  	1
Acabo de ver que o Presidente da Câmara dos deputados é do PMDB E da Bancada Evangélica. Brasil está cada vez mais de parabéns 	1
"Máquina de cerveja caseira com wifi já pode ser encomendada pela internet""  economia feedly"""	0
Ehm scusate ma lana al contrario ??? Ehehehehheeh porci Ahaha  scherzo	1
Vamos ouvir o que os  maledicentes da bancada do JornalDaManhã vão falar de nossa querida Presidente Dilma hoje kkkk 	1
Prepare as listas e a planilha, casar é bom, mas custa caro.financas economia dinheiro poupanca cofrinho	0
Pancada de chuva no cachoeirinha. 	1
A repórter da Globo que tava falando de onde o Aécio tava se chamava CLÁUDIA! HAHAHHAHA 	1
Economia - Boa notícia. [fonte: Estadão] 	0
E depois são atropeladas por um condutor alcoolizado e sobre o efeito de estupefacientes. Ele vive, elas não... huum. LT éjusto 	1
Até o Collor tem moral para botar para baixo UNE, MST e CUT...Hahaha...	1
Nossa que menino revoltado   Para de drama pqp	1
Míriam Leitão: alta do PIB mostra que recessão acabou, mas ainda não há crescimento. economia… 	0
Analistas recomendam manter investimentos  NoticiasBrasilDOL Economia RBATV MetendoBroncaPA	0
Baita zebra no tênis de mesa feminino !!Final entre duas chinesas...CHNTenisDeMesa	1
 que isso ninguem faz falta, nessa lista tudo lixo 	1
que vaaaa regaladas Ironía	1
Isso a mídia não mostra né?? :)  	1
NiUnaMenos  NoAlAborto Tinelli me das asco!!! No podes ser mas caradura	1
 no EsporteEspetacular no quadro Auladebola com o Fred dos Florminense huahuahuah	1
Gente, e essa Noruega comunista no Globo Repórter. Sai daqui petralha, vai pra Noruega! 	1
Bacano é quando é arroz na cantina e tu espetas-lhe o garfo e o arroz vem tipo uma bola e não se desfaz 	1
Governo divulga o 2º Relatório de Avaliação de Receitas e Despesas Primárias  economia gastos despesas	0
Como faz pra sair desse site?  slitherio  vício	1
Esse ar de  me mata. Essa falta de personalidade e caráter + egoísmo é nojento. So Deus sabe como repúdio seu temperamento.	1
Nossa, como aquela foto do Douglas fazendo massagem mudou a minha vida. Q coisa anormal aquilo. N-O-S-S-A 	1
Quando faranno quella di Beautiful o quella di Segreto o quella Polizia? 	1
 esqueci a 	1
Seguramente é um engano.... 	1
Melhor pessoa, aquela que nao sabe de nana e vem opinar.	1
 Só se inspira nos chavistas da Venezuela mas claro, deve ser esquerda moderada. Ou nem deve ser esquerda. Vai saber. 	1
 vou começar a colocar  agora	1
Minha mãe achava que eu era vidente quando era mais novo. Ela falava: Adivinha só quem vai apanhar quando chegar em casa?	1
Maldito metrô de SP, doutrinando as pessoas a não se opor à esquerda  	1
Hope solo foi expulsa por falar a verdade sobre a Suécia.Mas quando defecou sobre o Brasil N houve punição nenhuma né.. 	1
 muita mm 	1
  Como assim Brando, voce pediu para cortar e agora ta reclamando... ()	1
Centurion e sua clara mensagem sobre o momento político do Brasil: NãoVaiTerGolpe 	1
  Não querido , só não perde teu tempo tentando depreciar Alguém porque é tão desnecessario!  querido rs!	1
Recebe tão pouco, tadinho! Representa tão bem a sociedade. Merece receber mais.  	1
Engraçado uma youtuber fazendo homenagem aos youtubers kkkkk 	1
Pos ok. Dia 10  	1
E' ora dell'intervallo!scuola satira  corvorossomag corvorosso 	1
Obrigado  por serem tão prestativos em nos responder!  	1
Estamos a ter uma aula interessante  on	1
Foto exclusiva de petistas q seguiram orientação de  e compraram ações da Petrobrás a R$10  	1
Pq aplicar hidrogel é mais saudável  sociedadehipócrita	1
Como o Romário ta discursando e twittando o q ele ta falando ao mesmo tempo?  	1
Inflação acelera para 0,31%, mas é a mais baixa para maio em dez anos. economia IBGE 	0
Tem que colocar a hashtag  para o pessoal da alfabetização entender	1
Comissão de Valores Mobiliários abre 5 processos para investigar JBS por compra de dólar no mercado futuro  Economia 	0
vai ter q usar umas hashtags SQN BRINKS  hahaha. Melhor não.	1
Esta a dar um programa sobre alturas na RTP2. 	1
 Depois de quatro penais errados? Certamente! 	1
O que eu mais odeio são Heiters  CiteCoisasQueOdeiaNoFacebook	1
Tarde de walkers twd thewalkingdead sigosincaminar ironía 	1
Passou-se esta  	1
Ronaldo Caiado me deu block. Alguem viu se ele já se manifestou sobre as denuncias contra o Agripino? 	1
Alegria 	1
CPPME satisfeita com a alteração ao Imposto de Selo  economia portugal	0
...e il tuo simbolo?anni90 battuta film battute cult cinema cinepanettoni sischerza  memeita	1
EUA sofrerá sanções?  	1
"Corinthians brinca com fim do mundo: ""só acaba quando a gente quiser"": Segundo interpretaeccedil;eotilde;es da p... http://t.co/nG14ucfQ"	1
Pois é, e o exército cubano-bolivariano que ia invadir o Brasil, hein? rindolitros 	1
Economia: Ministro diz que PIB será positivo e marcará fim da recessão 	0
Todo mundo resolveu sair de casa hj de 󾟤. Valeu. 	1
Na hora q é outros abre a boca pra fala, mas faz exatamente igual KKKKKKKKKKKKK 	1
Produção industrial avança 0,6% no melhor abril desde 2013   Economia............	0
A Regina é tão legal, porque sera que tanta gente quer ferrar ela haha  BABILÔNIA BabilôniaCAP084	1
Esqueci da  > A justiça da Suíça está em conluio com o PT pra desmoralizar Cunha e assim tira-lo da presidência da câmara.	1
Judeu fica preso dentro de Auschwitz após 70º aniversário da libertação do campo, PARECE 	1
  seremos eternamente gratos, por lei tão significativa. 	1
MP que prorroga prazo do Programa Seguro-Emprego é aprovada  economia	0
3G da vivo tá bem bom hoje  	1
Eficiência: a propriedade que a sociedade tem de obter o máximo possível a partir de seus recursos escassoseconomia trade estudar	0
Eita presidente incompetente.  	1
Na manifestação dos professores em SP Alckmin liberou as catracas do metrô e trem? 	1
Acho que preciso desenhos. Ou massinha de modelar. 	1
Pois então... Quero replay do feriado!!!   vamosrir  amanhãjáésegunda nãoéferiado?… 	1
 isso é indireta? kkkk 	1
Governo estadual aprova R$ 236 milhões para projetos empresariais e rurais economia projetos verba... 	0
Ah, mas são só R$ 4 mil pros juízes pagarem o aluguel, tadinhos. O problema do Brasil é o Bolsa-Família  	1
Bom eu acho que eu já quero dormir, porque amanhã aqueles convites de manifestação contra a Dilma não serão enviados sozinhos haha 	1
  esquema Corinthians forte demais, funcionando até com ex jogadores 	1
Não, nada apelativo mesmo 	1
Enquanto eu assistia kubrick's 2001.  	1
Economia Taxa de desemprego mantém-se nos 9,8% em abril  Em 	0
Essas vitimas viu??!!  raivacomrazao	1
Ele demora pouco tempo a responder aos snaps! 	1
Mais raro que o cometa Halley, sou eu numa ópera do . No caso, Jenůfa, obra tcheca sobre infanticídio. Muito divertido! 	1
 antecipa saque do FGTS para nascidos em setembro, outubro e novembro:  Noticias Brasil Economia Politica	0
DavidBowie disse q vc pode ser tudo o q quiser ser... desde q use drogas pra não enxergar a realidade. 	1
nao gostei... prefiro as crônicas das olimpíadas que a  faz...	1
Tadinho do Rafael 	1
Minha cara de alegria ao ver minha conta bancária!  	1
The latest Diário do REVIFÉ!  economia política	0
Certo que esse cara que matou os gays foi induzido pelo Bolsonaro.	1
noticias economia Iberia cobrará un suplemento por billetes comprados a través de sistemas globales como Amadeus 	0
Fim de semestre, sou tão apaixonada por esse período do ano    	1
ANP é autorizada a realizar leilões de óleo e gás em 2018 e 2019   economia	0
"O campeonato brasileiro nem começou e os programas esportivos só falam todos"" treinadores caindo. Que animado que ta isso """	1
 kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk pq será né????? 	1
 você é playboy de merda sim.Afinal é branco, com feições européias.Além do mais você está bem de vida. 	1
"Xoésley safadão"" é o cara (Sqn. ou será que sim? o.Õ )  :p Economia """	0
 lembrou, com muito propriedade, entrevista de André Esteves sobre a Lava-Jato em Fevereiro:  	1
Pesquisas científicas comprovam: 95 % de torcicolos em estudantes do ensino médio ocorrem em dias de prova. 	1
"E a foto do jovem espancado que o CM usa ter um boné a dizer i <3 haters""? """	1
 muito imparcial, tá de parabéns  Informe-se de como funciona antes de falar groselhas por gentileza Vai Corinthians	1
Bom nome. Pode substituir André a altura.   	1
Nem lembro q mordi tu KKKKKKKKKKKKK 	1
estou a rebentar de espírito natalício, sem sombra de dúvidas NãoEstou 	1
Plenário aprova MP que permite desconto em pagamentos à vista  economia	0
Para ser felizes nos poupamos de muitas felicidades.      felicidade privação	1
Um dia arrepende-se pois podiamos ser melhores amigas .kkkkkk 	1
Todos os candidatos são honestos, menos o meu.	1
Obg pelos snaps de show, adorei saber como foi 	1
"Se tu és gordo, culpa a tua mãe. E o pai?""Segundo o Ministro, pais são inúteis, não servem nem p/ descascar frutas. ¯\_(ツ)_/¯  """	1
Quer aprender inglês? Confira 10 sugestões mesmo estando no Brasil  economia feedly	0
 kkkk eu sei...lógico...eu não sou tão facil assim....	1
Melhor tipo de amigo: aquele que só fala com você pra pedir algo. 	1
ComoAsi!? heheh..  	1
o facebook é bom pq as informações lá são sempre atuais 	1
saia? só lápisnossa sem dúvidas o melhor corte pra quem tem quadril largo e coxas grossas	1
Economia: PIB cresce 1% após dois anos de queda, mas futuro é de incerteza 	0
FGTS: Nascidos entre Setembro e Dezembro podem ficar sem benefício   FGTS economia	0
Hahahahahahahahaha... Claro q sim! Releia o tweet, por favor!  deusmedepaciencia	1
Per començar el día amb alegria!rod3	1
Calor infernal IRONÍA. 	1
 sou ateu graças a deus °-°	1
Pessoas protestando com camisa da Confederação Brasileira de Futebol. Estão realmente certos (y)  brasil	1
Cada qual com sua paixão ou ilusão neh? Kkkkk	1
não me diga, eu nem sabia 	1
Choveu 20 minutos !!! Caiu arvore pra caray, nego morreu com raio deslizamento !!! Grande São Paulo  	1
 é porque as mulheres amam fazer aborto, vai virar hobby 	1
 do diaInteressante este mundo virtual, tira foto exibindo o corpo pra ganhar curtidas e comentários.... 	1
Que dia perfeito se melhorar estraga 	1
