text,labels,predictions,probabilities,pred_comb
como está sendo o 1º dia do governo temer? voltamos à escravidão? pobres foram queimamos na fogueira? ( às vezes é bom colocar  rs),ironia,n_ironia,0.3165507286366339,n_ironia
"Cada jogo ruim na Champions hije,não??",ironia,n_ironia,0.1695148955243503,n_ironia
 (se não ficou claro...),ironia,n_ironia,0.1746047873063304,n_ironia
A filha do Salgueiro Maia estava era a gozar com todos os que culpam o Passos Coelho pelos seus problema. ,ironia,n_ironia,0.3629778394351197,n_ironia
"RTUOLNoticias: Bolsa fecha em queda de 1,5%, com crise política; JBS desaba mais de 30%  EconomiaTimBetaBetaLab",n_ironia,ironia,0.5370223258670452,ironia
que feliz se le ve a Luke  ,ironia,n_ironia,0.4485551299762885,n_ironia
 noooossssssa que surpresa ,ironia,n_ironia,0.4435432121325586,n_ironia
"ECONOMÍA Economia Sostenible convoca ajudes per 6.300.000 € destinades al comerç, consum i artesania",n_ironia,ironia,0.6792328642721364,ironia
ECONOMY Petróleo avança após divulgação positiva sobre estoques dos EUA economia  via ,n_ironia,ironia,0.5579345297625649,ironia
"Uma das poucas vezes q não coloquei cinto de segurança no banco de trás, sofro o acidente e fico todo dolorido....  estoubem",ironia,n_ironia,0.3899377729288119,n_ironia
Que tarde mas divertida. ,ironia,n_ironia,0.3210158230771439,n_ironia
tem umas pessoas nesse site que não entende ironia/sarcasmo daqui a pouco vou ter que colocar no fim do tweet  sendosarcastico,ironia,n_ironia,0.0420699824975244,n_ironia
noooossa q engraçado tô morrendo de rir hahahahahahhaha mds do céu mt engraçado ,ironia,n_ironia,0.0808143570473068,n_ironia
"CCEE: liquidação financeira do mercado de curto prazo movimenta R$ 1,7 bi  notícias Economia ",n_ironia,ironia,0.9315517129377968,ironia
Genial esto de no poder dormirme!  ,ironia,n_ironia,0.4492770942635396,n_ironia
Aliás desde que o PT entrou no governo as baratas não param de se procriar e crescer. Vieram todas no Nordeste. foraPT ,ironia,n_ironia,0.3032145298297949,n_ironia
Bravo   ,ironia,n_ironia,0.0045985258083148,n_ironia
Documentado NEWS já saiu!  economia futurosdobrasil,n_ironia,ironia,0.811649063413779,ironia
TAP inaugura novas rotas  economia portugal,n_ironia,ironia,0.6654490124263246,ironia
Nao cantaram no volei de praia e perderam ta vendo? ,ironia,n_ironia,0.050735771433016,n_ironia
Já veio novamente à baila socrates passosbem ,ironia,n_ironia,0.3317508845540279,n_ironia
Vou assistir MMA pq aqui sei que vai ser difícil de ver um beijo gay! ,ironia,n_ironia,0.0025307919231093,n_ironia
Nem to qrendo uma mensagem sua  ,ironia,n_ironia,0.0804040257087493,n_ironia
  mesmo nível ué..e acho q ficou subentendido o  né? :P,ironia,n_ironia,0.274366894683293,n_ironia
 hahahaha pois é. ,ironia,n_ironia,0.3459475988463466,n_ironia
" DICA INCRÍVEL pra ECONOMIZAR com CELULAR, INTERNET, TV e FIXO!  economizar economia finanças financas",n_ironia,ironia,0.5317791751430119,ironia
"Que cara de pau, velho! Fala sério! >> 6 motivos para contribuir com o 'Zebeléo'   ",ironia,n_ironia,0.3259806297513002,n_ironia
Boletim Macro do IBRE antecipa resultado do PIB:    Economia ,n_ironia,ironia,0.6554911608578311,ironia
